t,ros_t,Xhat0,Xhat1,Xhat2,Xhat3,Xhat4,Xhat5,Xhat6,Xhat7,Xhat8,Xhat9,Xhat10,Xhat11,imu_X0,imu_X1,imu_X2,imu_X3,imu_X4,imu_X5,imu_X6,imu_X7,imu_X8,imu_X9,imu_X10,imu_X11,T265_X0,T265_X1,T265_X2,T265_X3,T265_X4,T265_X5,T265_X6,T265_X7,T265_X8,T265_X9,T265_X10,T265_X11,hector_X0,hector_X1,hector_X2,hector_X3,hector_X4,hector_X5,hector_X6,hector_X7,hector_X8,hector_X9,hector_X10,hector_X11,vl53_X0,vl53_X1,vl53_X2,vl53_X3,vl53_X4,vl53_X5,vl53_X6,vl53_X7,vl53_X8,vl53_X9,vl53_X10,vl53_X11,scan_X0,scan_X1,scan_X2,scan_X3,scan_X4,scan_X5,scan_X6,scan_X7,scan_X8,scan_X9,scan_X10,scan_X11,T265Y0,T265Y1,T265Y2,T265Y3,T265Y4,T265Y5,hectorY0,hectorY1,hectorY2,vl53Y0,scanY0,scanY1,scanY2,scanY3,U0,U1,U2,U3,U4,U5,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,Rev_imu,Rev_T265,Rev_hector,Rev_vl53,Rev_scan,PN_imu,PN_T265,PN_hector,PN_vl53,PN_scan,M_imu,M_T265,M_hector,M_vl53,M_scan,Phat0,Phat1,Phat2,Phat3,Phat4,Phat5,Phat6,Phat7,Phat8,Phat9,Phat10,Phat11,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,imu_R0,imu_R1,imu_R2,imu_R3,imu_R4,imu_R5,imu_R6,imu_R7,imu_R8,imu_R9,imu_R10,imu_R11,T265_R0,T265_R1,T265_R2,T265_R3,T265_R4,T265_R5,T265_R6,T265_R7,T265_R8,T265_R9,T265_R10,T265_R11,hector_R0,hector_R1,hector_R2,hector_R3,hector_R4,hector_R5,hector_R6,hector_R7,hector_R8,hector_R9,hector_R10,hector_R11,vl53_R0,vl53_R1,vl53_R2,vl53_R3,vl53_R4,vl53_R5,vl53_R6,vl53_R7,vl53_R8,vl53_R9,vl53_R10,vl53_R11,scan_R0,scan_R1,scan_R2,scan_R3,scan_R4,scan_R5,scan_R6,scan_R7,scan_R8,scan_R9,scan_R10,scan_R11
0.467284679,1.66858E+18,-0.003338243,0.038068935,0.227265202,-0.001822743,0.006751916,1.566175594,-0.045215173,0.089579975,0.400630663,-0.001633273,0.006472535,-0.004566258,0,0,0,0,0,0,0,0,0,0,0,0,-0.000313858,0.043687411,0.237225536,-0.00903486,0.051305082,1.553744617,0,0,0,0,0,0,-0.002182007,-0.002815247,0,0,0,1.545412758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416072767,0,0,0,6.401000023,5.947000027,5.767000198,1.450999975,0,0,0,0,0,0,0,0,-0.000313858,0.237225536,-0.043687411,-0.00903486,0.051305082,1.553744617,-0.002182007,-0.002815247,1.545412758,0.416072767,6.401000023,5.947000027,5.767000198,1.450999975,-0.080430491,0.172790376,0.629709191,0,0,0,-0.004139445,0.036834491,0.2199769,-0.00169215,0.006219031,1.566444269,-0.048763029,0.084113652,0.274665363,-0.00140437,0.005538498,-0.00408186,0,1,0,1,1,0,1,0,1,0,0,0.110418409,0,0.728949233,177.0907455,0.001814888,0.001814888,0.000656189,0.022863299,0.022863299,0.021116735,0.070223288,0.070223288,0.003658716,0.156691697,0.156691697,0.153892537,0.00228237,0.00228237,0.000807458,0.023146301,0.023146301,0.021572271,0.079389983,0.079389983,0.033518478,0.157561161,0.157561161,0.155373257,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.500315189,1.66858E+18,-0.003456497,0.036450208,0.240886265,-0.001933809,0.007576899,1.565659408,-0.036014372,0.085022402,0.397610422,-0.001733396,0.007549797,-0.005228697,0,0,0,0,0,0,0,0,0,0,0,0,0.000996044,0.044280999,0.245091874,-0.006051875,0.05188476,1.553672047,0,0,0,0,0,0,-0.003055573,0.010829926,0,0,0,1.5525097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416072767,0,0,0,6.401000023,5.947000027,5.767000198,1.450999975,0,0,0,0,0,0,0,0,0.000996044,0.245091874,-0.044280999,-0.006051875,0.05188476,1.553672047,-0.003055573,0.010829926,1.5525097,0.416072767,6.401000023,5.947000027,5.767000198,1.450999975,0.10275924,0.498343325,-0.097495271,0,0,0,-0.004788327,0.041331791,0.240565394,-0.001877185,0.006967667,1.566023385,-0.041789864,0.106191419,0.39738082,-0.001633273,0.006472535,-0.004566258,0,1,1,0,0,0,1,1,0,0,0,0.084286201,0.28757781,0,0,0.001569887,0.001569887,0.000628118,0.02536308,0.02536308,0.023139391,0.064021031,0.064021031,0.013634178,0.165601311,0.165601311,0.161609549,0.002431467,0.002431467,0.000676041,0.025711822,0.025711822,0.023828616,0.080223288,0.080223288,0.013658716,0.166691697,0.166691697,0.163892537,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.534128904,1.66858E+18,-0.003417235,0.040613294,0.254658401,-0.001929421,0.008492606,1.565176974,-0.027453701,0.106202531,0.395267437,-0.001623318,0.008725606,-0.005790839,0,0,0,0,0,0,0,0,0,0,0,0,0.00157844,0.045057705,0.262164002,0.002143839,0.052001727,1.553383945,0,0,0,0,0,0,-0.003055573,0.010829926,0,0,0,1.5525097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416072767,0,0,0,6.401000023,5.947000027,5.767000198,1.450999975,0,0,0,0,0,0,0,0,0.00157844,0.262164002,-0.045057705,0.002143839,0.052001727,1.553383945,-0.003055573,0.010829926,1.5525097,0.416072767,6.401000023,5.947000027,5.767000198,1.450999975,0.10275924,0.498343325,-0.097495271,0,0,0,-0.004599887,0.039561145,0.254085782,-0.001991588,0.007828559,1.565485118,-0.032589064,0.101633847,0.39436058,-0.001733396,0.007549797,-0.005228697,0,1,0,0,0,0,1,0,0,0,0,0.119425972,0,0,0,0.001696122,0.001696122,0.00062809,0.028110675,0.028110675,0.025463959,0.066450117,0.066450117,0.023513994,0.174256177,0.174256177,0.169395232,0.002097654,0.002097654,0.000676008,0.028539707,0.028539707,0.026129315,0.074021031,0.074021031,0.023634178,0.175601311,0.175601311,0.171609549,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.566921711,1.66858E+18,-0.003166698,0.044670558,0.2642676,-0.001758114,0.009418407,1.564630603,-0.019255361,0.123848701,0.310794964,-0.001225946,0.009844906,-0.006433165,0,0,0,0,0,0,0,0,0,0,0,0,0.001172508,0.045611237,0.281715829,0.011570467,0.046961744,1.552341212,0,0,0,0,0,0,-0.003055573,0.010829926,0,0,0,1.5525097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30035719,0,0,0,6.386000156,5.960000038,5.768000126,1.452000022,0,0,0,0,0,0,0,0,0.001172508,0.281715829,-0.045611237,0.011570467,0.046961744,1.552341212,-0.003055573,0.010829926,1.5525097,0.30035719,6.386000156,5.960000038,5.768000126,1.452000022,0.10275924,0.498343325,-0.097495271,0,0,0,-0.00427527,0.044430236,0.267779818,-0.001983532,0.00878346,1.564983946,-0.024028393,0.122813976,0.392017595,-0.001623318,0.008725606,-0.005790839,0,1,0,1,1,0,1,0,1,0,0,0.155163725,0,0.472533697,177.7868412,0.001803084,0.001803084,0.000581856,0.031099422,0.031099422,0.027948292,0.067910661,0.067910661,0.003658536,0.182621715,0.182621715,0.176739771,0.002263732,0.002263732,0.000723308,0.031625387,0.031625387,0.028751857,0.076450117,0.076450117,0.033513994,0.184256177,0.184256177,0.179395232,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.600964785,1.66858E+18,-0.002745987,0.042253115,0.275953075,-0.001434863,0.010349813,1.563926832,-0.011557466,0.111468541,0.308662083,-0.000589818,0.010898801,-0.007315544,0,0,0,0,0,0,0,0,0,0,0,0,0.000716757,0.046972551,0.296264222,0.018041097,0.042616315,1.551226194,0,0,0,0,0,0,-0.002494812,0.012332916,0,0,0,1.552659939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30035719,0,0,0,6.386000156,5.960000038,5.768000126,1.452000022,0,0,0,0,0,0,0,0,0.000716757,0.296264222,-0.046972551,0.018041097,0.042616315,1.551226194,-0.002494812,0.012332916,1.552659939,0.30035719,6.386000156,5.960000038,5.768000126,1.452000022,0.10275924,0.498343325,-0.097495271,0,0,0,-0.003751455,0.049075706,0.274573268,-0.001798979,0.009746571,1.564416165,-0.015830053,0.140460145,0.307545122,-0.001225946,0.009844906,-0.006433165,0,1,1,0,0,0,1,1,0,0,0,0.229847096,0.346518029,0,0,0.001556234,0.001556234,0.000563652,0.03431836,0.03431836,0.030338619,0.06269516,0.06269516,0.013633444,0.190663422,0.190663422,0.182851166,0.002398871,0.002398871,0.000601943,0.034959964,0.034959964,0.031534511,0.077910661,0.077910661,0.013658536,0.192621715,0.192621715,0.186739771,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.635939598,1.66858E+18,-0.002395552,0.046607683,0.287920953,-0.000986615,0.011232412,1.563281739,-0.005223876,0.129631819,0.308463653,0.000217491,0.011794787,-0.00803102,0,0,0,0,0,0,0,0,0,0,0,0,0.000509868,0.048157989,0.31301654,0.02172208,0.03643552,1.551546694,0,0,0,0,0,0,-0.002494812,0.012332916,0,0,0,1.552659939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30035719,0,0,0,6.386000156,5.960000038,5.768000126,1.452000022,0,0,0,0,0,0,0,0,0.000509868,0.31301654,-0.048157989,0.02172208,0.03643552,1.551546694,-0.002494812,0.012332916,1.552659939,0.30035719,6.386000156,5.960000038,5.768000126,1.452000022,0.10275924,0.498343325,-0.097495271,0,0,0,-0.003074147,0.04624559,0.286187647,-0.001454524,0.010713107,1.563682981,-0.008132158,0.128079985,0.305412241,-0.000589818,0.010898801,-0.007315544,0,1,0,0,0,0,1,0,0,0,0,0.217882105,0,0,0,0.001677693,0.001677693,0.000572458,0.037752171,0.037752171,0.033061307,0.065497929,0.065497929,0.023510905,0.1983478,0.1983478,0.189256821,0.002069539,0.002069539,0.000611996,0.038530047,0.038530047,0.034191731,0.07269516,0.07269516,0.023633444,0.200663422,0.200663422,0.192851166,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.667021275,1.66858E+18,-0.002044487,0.050957876,0.305977437,-0.000489533,0.012049501,1.562684666,0.000201694,0.145184707,0.414712948,0.001049905,0.012515207,-0.00861026,0,0,0,0,0,0,0,0,0,0,0,0,-0.000186656,0.049974696,0.32884614,0.021155388,0.030782261,1.553831668,0,0,0,0,0,0,-0.002494812,0.012332916,0,0,0,1.552659939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427531753,0,0,0,6.389999866,5.958000183,5.827000141,1.45599997,0,0,0,0,0,0,0,0,-0.000186656,0.32884614,-0.049974696,0.021155388,0.030782261,1.553831668,-0.002494812,0.012332916,1.552659939,0.427531753,6.389999866,5.958000183,5.827000141,1.45599997,0.10275924,0.498343325,-0.097495271,0,0,0,-0.002512592,0.051205601,0.29814891,-0.000979366,0.011625572,1.563014039,-0.001798568,0.146243263,0.305213811,0.000217491,0.011794787,-0.00803102,0,1,0,1,1,0,1,0,1,0,0,0.316291264,0,0.630607316,179.2894826,0.00178327,0.00178327,0.000532574,0.041381257,0.041381257,0.03587007,0.067293639,0.067293639,0.003658405,0.205643347,0.205643347,0.195129463,0.00223259,0.00223259,0.000668545,0.042317729,0.042317729,0.037204602,0.075497929,0.075497929,0.033510905,0.2083478,0.2083478,0.199256821,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.703046799,1.66858E+18,-0.001976796,0.047798064,0.321209616,3.36E-05,0.012720924,1.561978908,0.003643429,0.12675393,0.412758943,0.001865327,0.012939924,-0.009335136,0,0,0,0,0,0,0,0,0,0,0,0,4.73E-05,0.052332332,0.34465185,0.019748091,0.022989322,1.554336185,0,0,0,0,0,0,-0.003986359,0.012306213,0,0,0,1.550981497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427531753,0,0,0,6.389999866,5.958000183,5.827000141,1.45599997,0,0,0,0,0,0,0,0,4.73E-05,0.34465185,-0.052332332,0.019748091,0.022989322,1.554336185,-0.003986359,0.012306213,1.550981497,0.427531753,6.389999866,5.958000183,5.827000141,1.45599997,0.10275924,0.498343325,-0.097495271,0,0,0,-0.001980675,0.056074223,0.319747038,-0.000454536,0.012466674,1.562397658,0.003627002,0.161796151,0.411463106,0.001049905,0.012515207,-0.00861026,0,1,1,0,0,0,1,1,0,0,0,0.26045164,0.413496048,0,0,0.001543533,0.001543533,0.000520364,0.045181988,0.045181988,0.038362817,0.062498015,0.062498015,0.01363292,0.212521567,0.212521567,0.1993393,0.002368825,0.002368825,0.00055283,0.04630071,0.04630071,0.040295109,0.077293639,0.077293639,0.013658405,0.215643347,0.215643347,0.205129463,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.737343788,1.66858E+18,-0.001416713,0.052543278,0.336542711,0.000540221,0.013272555,1.561340392,0.008702723,0.144406997,0.412606323,0.00259407,0.013137178,-0.009892344,0,0,0,0,0,0,0,0,0,0,0,0,0.000231284,0.053593832,0.361903418,0.017012838,0.017731311,1.553730257,0,0,0,0,0,0,-0.003986359,0.012306213,0,0,0,1.550981497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427531753,0,0,0,6.389999866,5.958000183,5.827000141,1.45599997,0,0,0,0,0,0,0,0,0.000231284,0.361903418,-0.053593832,0.017012838,0.017731311,1.553730257,-0.003986359,0.012306213,1.550981497,0.427531753,6.389999866,5.958000183,5.827000141,1.45599997,0.10275924,0.498343325,-0.097495271,0,0,0,-0.001798259,0.052300052,0.334914084,9.58E-05,0.013152254,1.561667737,0.007068737,0.143365374,0.4095091,0.001865327,0.012939924,-0.009335136,0,1,0,0,0,0,1,0,0,0,0,0.279281837,0,0,0,0.001665788,0.001665788,0.000534688,0.049127112,0.049127112,0.041240349,0.06542486,0.06542486,0.023508737,0.218957941,0.218957941,0.204199346,0.002051453,0.002051453,0.000569025,0.050452594,0.050452594,0.043014273,0.072498015,0.072498015,0.02363292,0.222521567,0.222521567,0.2093393,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.766955137,1.66858E+18,-0.000655201,0.057105533,0.349654832,0.001013796,0.013814907,1.56069727,0.013900104,0.1587595,0.376777959,0.00321647,0.01330511,-0.010416379,0,0,0,0,0,0,0,0,0,0,0,0,0.001000892,0.054994436,0.37241685,0.014236761,0.017382658,1.553906865,0,0,0,0,0,0,-0.003986359,0.012306213,0,0,0,1.550981497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372159029,0,0,0,6.389999866,5.949999809,5.781000137,1.457000017,0,0,0,0,0,0,0,0,0.001000892,0.37241685,-0.054994436,0.014236761,0.017382658,1.553906865,-0.003986359,0.012306213,1.550981497,0.372159029,6.389999866,5.949999809,5.781000137,1.457000017,0.10275924,0.498343325,-0.097495271,0,0,0,-0.001069534,0.057633702,0.350242091,0.00062669,0.013710461,1.561010647,0.012128031,0.161018441,0.409356481,0.00259407,0.013137178,-0.009892344,0,1,0,1,1,0,1,0,1,0,0,0.230152374,0,0.191776123,178.6278809,0.001773213,0.001773213,0.00049877,0.053186317,0.053186317,0.044114121,0.067309836,0.067309836,0.003658314,0.224932804,0.224932804,0.208506419,0.002216847,0.002216847,0.000631376,0.054743359,0.054743359,0.046149987,0.07542486,0.07542486,0.033508737,0.228957941,0.228957941,0.214199346,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.800254583,1.66858E+18,-0.000277226,0.052317123,0.364014922,0.001427943,0.014527261,1.559999807,0.016721232,0.131442075,0.375284533,0.003700061,0.013728701,-0.010991418,0,0,0,0,0,0,0,0,0,0,0,0,0.002888619,0.056211752,0.395676017,0.011132854,0.023028056,1.554400655,0,0,0,0,0,0,-0.003978729,0.009475708,0,0,0,1.553959143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372159029,0,0,0,6.389999866,5.949999809,5.781000137,1.457000017,0,0,0,0,0,0,0,0,0.002888619,0.395676017,-0.056211752,0.011132854,0.023028056,1.554400655,-0.003978729,0.009475708,1.553959143,0.372159029,6.389999866,5.949999809,5.781000137,1.457000017,0.10275924,0.498343325,-0.097495271,0,0,0,-0.000134776,0.062674373,0.362159934,0.001121011,0.014258411,1.560350058,0.017325412,0.175370944,0.373528117,0.00321647,0.01330511,-0.010416379,0,1,1,0,0,0,1,1,0,0,0,0.35273615,0.503615566,0,0,0.001538236,0.001538236,0.00049041,0.057326942,0.057326942,0.046408493,0.062592238,0.062592238,0.013632554,0.230432078,0.230432078,0.210802781,0.002356373,0.002356373,0.000519142,0.05913999,0.05913999,0.049266472,0.077309836,0.077309836,0.013658314,0.234932804,0.234932804,0.218506419,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.834355831,1.66858E+18,0.001189308,0.056769591,0.378853718,0.001851735,0.015275881,1.559344603,0.023802783,0.147170465,0.376831925,0.00416378,0.014177819,-0.011457033,0,0,0,0,0,0,0,0,0,0,0,0,0.004880321,0.055878139,0.418015124,0.010684681,0.023830719,1.553760794,0,0,0,0,0,0,-0.003978729,0.009475708,0,0,0,1.553959143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372159029,0,0,0,6.389999866,5.949999809,5.781000137,1.457000017,0,0,0,0,0,0,0,0,0.004880321,0.418015124,-0.055878139,0.010684681,0.023830719,1.553760794,-0.003978729,0.009475708,1.553959143,0.372159029,6.389999866,5.949999809,5.781000137,1.457000017,0.10275924,0.498343325,-0.097495271,0,0,0,0.000337237,0.056975383,0.376470243,0.001551278,0.014984884,1.559633426,0.02014654,0.14805352,0.372034691,0.003700061,0.013728701,-0.010991418,0,1,0,0,0,0,1,0,0,0,0,0.430967229,0,0,0,0.001661867,0.001661867,0.000508352,0.061514798,0.061514798,0.049181143,0.065528331,0.065528331,0.023507218,0.235447815,0.235447815,0.214191432,0.002045509,0.002045509,0.000539292,0.063607249,0.063607249,0.05172504,0.072592238,0.072592238,0.023632554,0.240432078,0.240432078,0.220802781,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.866963863,1.66858E+18,0.002741369,0.060931955,0.396422737,0.002376411,0.015891135,1.558537228,0.030234194,0.159410491,0.416749785,0.004747097,0.01439347,-0.012130478,0,0,0,0,0,0,0,0,0,0,0,0,0.005550513,0.056846953,0.44205922,0.01297104,0.019807936,1.550759998,0,0,0,0,0,0,-0.003978729,0.009475708,0,0,0,1.553959143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42080087,0,0,0,6.385000229,5.954999924,5.781000137,1.462000012,0,0,0,0,0,0,0,0,0.005550513,0.44205922,-0.056846953,0.01297104,0.019807936,1.550759998,-0.003978729,0.009475708,1.553959143,0.42080087,6.385000229,5.954999924,5.781000137,1.462000012,0.10275924,0.498343325,-0.097495271,0,0,0,0.002039823,0.061952131,0.391360618,0.001990527,0.015748475,1.558962702,0.027228091,0.163781909,0.373582083,0.00416378,0.014177819,-0.011457033,0,1,0,1,1,0,1,0,1,0,0,0.524527862,0,0.243447291,178.4518063,0.00177066,0.00177066,0.000475033,0.065715051,0.065715051,0.051869933,0.067409143,0.067409143,0.00365825,0.239978507,0.239978507,0.217082202,0.002212859,0.002212859,0.00060546,0.068108564,0.068108564,0.054707613,0.075528331,0.075528331,0.033507218,0.245447815,0.245447815,0.224191432,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
0.90026927,1.66858E+18,0.002929384,0.055234072,0.413811966,0.003032511,0.016464715,1.557533706,0.037700458,0.127912066,0.44979946,0.005484243,0.014532349,-0.013061723,0,0,0,0,0,0,0,0,0,0,0,0,0.005791465,0.055973919,0.46739655,0.015854697,0.018880432,1.548104181,0,0,0,0,0,0,-0.003757477,0.012016296,0,0,0,1.553633392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42080087,0,0,0,6.385000229,5.954999924,5.781000137,1.462000012,0,0,0,0,0,0,0,0,0.005791465,0.46739655,-0.055973919,0.015854697,0.018880432,1.548104181,-0.003757477,0.012016296,1.553633392,0.42080087,6.385000229,5.954999924,5.781000137,1.462000012,0.353495069,0.49335109,0.902087839,0,0,0,0.003945562,0.066519722,0.410815556,0.002534648,0.016370917,1.558132879,0.042017363,0.175855527,0.44681938,0.004747097,0.01439347,-0.012130478,0,1,1,0,0,0,1,1,0,0,0,0.593782802,0.519785873,0,0,0.001537289,0.001537289,0.000469247,0.069893145,0.069893145,0.053720268,0.062667209,0.062667209,0.013632295,0.244029149,0.244029149,0.217741099,0.002354152,0.002354152,0.000495487,0.072606971,0.072606971,0.057587273,0.077409143,0.077409143,0.01365825,0.249978507,0.249978507,0.227082202,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
